sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VT02,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,configurable,"alt_image=/V/T/VT02-RN_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,68,,,,Taxable Goods,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,"/V/T/VT02-RN_main.jpg,/V/T/VT02-RN_alt.jpg,/V/T/VT02-RN_back.jpg","Main,Alt,Back",,"sku=VT02-KH-S,fashion_color=Khaki,fashion_size=S|sku=VT02-LL-S,fashion_color=Lilac,fashion_size=S|sku=VT02-PE-S,fashion_color=Peach,fashion_size=S|sku=VT02-RN-S,fashion_color=Rain,fashion_size=S|sku=VT02-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VT02-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VT02-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VT02-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VT02-KH-M,fashion_color=Khaki,fashion_size=M|sku=VT02-LL-M,fashion_color=Lilac,fashion_size=M|sku=VT02-PE-M,fashion_color=Peach,fashion_size=M|sku=VT02-RN-M,fashion_color=Rain,fashion_size=M|sku=VT02-KH-L,fashion_color=Khaki,fashion_size=L|sku=VT02-LL-L,fashion_color=Lilac,fashion_size=L|sku=VT02-PE-L,fashion_color=Peach,fashion_size=L|sku=VT02-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VT01,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,configurable,"alt_image=/V/T/VT01-KH_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Tops,88,,,,Taxable Goods,/V/T/VT01-KH_main.jpg,Main,/V/T/VT01-KH_main.jpg,Main,/V/T/VT01-KH_main.jpg,Main,"/V/T/VT01-KH_main.jpg,/V/T/VT01-KH_alt.jpg,/V/T/VT01-KH_back.jpg","Main,Alt,Back",,"sku=VT01-KH-S,fashion_color=Khaki,fashion_size=S|sku=VT01-LL-S,fashion_color=Lilac,fashion_size=S|sku=VT01-PE-S,fashion_color=Peach,fashion_size=S|sku=VT01-RN-S,fashion_color=Rain,fashion_size=S|sku=VT01-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VT01-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VT01-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VT01-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VT01-KH-M,fashion_color=Khaki,fashion_size=M|sku=VT01-LL-M,fashion_color=Lilac,fashion_size=M|sku=VT01-PE-M,fashion_color=Peach,fashion_size=M|sku=VT01-RN-M,fashion_color=Rain,fashion_size=M|sku=VT01-KH-L,fashion_color=Khaki,fashion_size=L|sku=VT01-LL-L,fashion_color=Lilac,fashion_size=L|sku=VT01-PE-L,fashion_color=Peach,fashion_size=L|sku=VT01-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW12,Default Category/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,configurable,"alt_image=V/S/VSW12-PE_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,98,,,,Taxable Goods,/6/3/634754237_640.jpg,Video,/V/S/VSW12-PE_main.jpg,Main,/V/S/VSW12-PE_main.jpg,Main,"/V/S/VSW12-PE_main.jpg,/V/S/VSW12-PE_alt.JPG,/V/S/VSW12-PE_back.jpg","Main,Alt,Back",,"sku=VSW12-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW12-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW12-PE-S,fashion_color=Peach,fashion_size=S|sku=VSW12-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW12-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW12-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW12-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSW12-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW12-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW12-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW12-PE-M,fashion_color=Peach,fashion_size=M|sku=VSW12-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW12-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW12-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW12-PE-L,fashion_color=Peach,fashion_size=L|sku=VSW12-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW11,Default Category/Tops/Sweaters,Echo Sweater,Echo-Sweater,"<p>The Echo Sweater is sure to become your favorite weekend staple. Soft material and easy fit make it the perfect option for reading a book on the deck, or grabbing a cup of coffee with a friend. </p><p>Features:</p><ul><li>Crewneck</li><li>3/4 sleeve</li><li>Sits below waist</li><li>Two front pockets</li><li>Machine wash, line dry</li></ul>",,configurable,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=3/4 Sleeve|Crew,has_video=No,fashion_material=Cashmere,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Tops,78,62,2/1/17,8/27/19,Taxable Goods,/V/S/VSW11-PE_main.jpg,Main,/V/S/VSW11-PE_main.jpg,Main,/V/S/VSW11-PE_main.jpg,Main,,,,"sku=VSW11-PE-S,fashion_color=Peach,fashion_size=S|sku=VSW11-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW11-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW11-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW11-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSW11-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW11-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW11-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW11-PE-M,fashion_color=Peach,fashion_size=M|sku=VSW11-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW11-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW11-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW11-PE-L,fashion_color=Peach,fashion_size=L|sku=VSW11-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW11-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW11-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW10,Default Category/Tops/Sweaters,Corina Lace-Back Sweater,Corina-Lace-Back-Sweater,<p>The Corina Sweater is delicate and sweet with a hint of mystique. This heathered knit beauty has an inset lace back that is slightly unexpected. You'll be looking for opportunities to walk away.  </p><p>Features:</p><ul><li>Crewneck</li><li>3/4 sleeve</li><li>Cropped</li><li>Back lace detail</li><li>Dry clean only</li></ul>,,configurable,"alt_image=/V/S/VSW10-LY_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=3/4 Sleeve|Crew,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,108,,,,Taxable Goods,/6/3/635176109_640.jpg,Video,/V/S/VSW10-LY_main.jpg,Main,/V/S/VSW10-LY_main.jpg,Main,"/V/S/VSW10-LY_main.jpg,/V/S/VSW10-LY_alt.jpg,/V/S/VSW10-LY_back.jpg","Main,Alt,Back",,"sku=VSW10-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW10-LY-S,fashion_color=Lily,fashion_size=S|sku=VSW10-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW10-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW10-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW10-LY-XS,fashion_color=Lily,fashion_size=XS|sku=VSW10-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW10-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW10-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW10-LY-M,fashion_color=Lily,fashion_size=M|sku=VSW10-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW10-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW10-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW10-LY-L,fashion_color=Lily,fashion_size=L|sku=VSW10-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW10-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW09,"Default Category/Tops/Sweaters,Default Category/Shop The Look/Carefree Days",Helena Cardigan,Helena-Cardigan,"<p>The Helena Cardigan is understated yet elegant. Great for keeping you warm without feeling constricted. The soft lines of this sweater provide endless comfort while keeping you looking flawless.  </p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Sits below the hip</li><li>Loose fit</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW09-RN_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Long Sleeve|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=In Store,look_book_headline=SUMMER’S MUST HAVE LAYER,look_book_subtitle=Understated yet striking. Great for keeping you warm without feeling weighed down. The soft lines of this sweater provide endless comfort while keeping you looking flawless.,look_book_image=/V/S/VSW09_look.jpg",,base,,1,"Catalog, Search",,1,Tops,98,,,,Taxable Goods,/V/S/VSW09-RN_main.jpg,Main,/V/S/VSW09-RN_main.jpg,Main,/V/S/VSW09-RN_main.jpg,Main,"/V/S/VSW09-RN_main.jpg,/V/S/VSW09-RN_back.jpg,/V/S/VSW09_look.jpg","Main,Back,Shop The Look",/V/S/VSW09_look.jpg,"sku=VSW09-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW09-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW09-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW09-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW09-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW09-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW09-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW09-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW09-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW09-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW09-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW09-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW09-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW09-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW09-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW09-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW08,Default Category/Tops/Sweaters,Roxana Cropped Sweater,Roxana-Cropped-Sweater,"<p>The Roxana Sweater will perk your closet right up. This bold boucle top is the right choice for those days when you're seeking a sunny disposition. Soft fabric and loose fit will keep you feeling good. </p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Cropped</li><li>Loose fit</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW08-LL_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Cotton|Nylon,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,78,,,,Taxable Goods,/6/3/634754028_640.jpg,Video,/V/S/VSW08-LL_main.jpg,Main,/V/S/VSW08-LL_main.jpg,Main,"/V/S/VSW08-LL_main.jpg,/V/S/VSW08-LL_back.jpg","Main,Back",,"sku=VSW08-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW08-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW08-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW08-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW08-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW08-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW08-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW08-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW08-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW08-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW08-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW08-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW08-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW08-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW08-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW08-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW07,Default Category/Tops/Sweaters,Brigid Boucle Cardigan,Brigid-Boucle-Cardigan,"<p>The Brigid Cardigan brings texture and richness to any outfit. Perfect over a tank and jeans or your favorite sundress. This sweater can be dressed up or down depending on your mood. </p><p>Features:</p><ul><li>Open front</li><li>3/4 sleeve</li><li>Sit below the hip</li><li>Versatile</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW07-MT_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=3/4 Sleeve|Open Front,has_video=Yes,video_file=,fashion_material=Cotton|Acrylic|Wool|Nylon,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,118,94,2/1/17,8/27/19,Taxable Goods,/6/3/634754229_640.jpg,Video,/V/S/VSW07-MT_main.jpg,Main,/V/S/VSW07-MT_main.jpg,Main,"/V/S/VSW07-MT_main.jpg,/V/S/VSW07-MT_back.jpg","Main,Back",,"sku=VSW07-LA-S,fashion_color=Latte,fashion_size=S|sku=VSW07-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW07-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW07-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW07-LA-XS,fashion_color=Latte,fashion_size=XS|sku=VSW07-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW07-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW07-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW07-LA-M,fashion_color=Latte,fashion_size=M|sku=VSW07-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW07-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW07-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW07-LA-L,fashion_color=Latte,fashion_size=L|sku=VSW07-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW07-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW07-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW06,Default Category/Tops/Sweaters,Sabina Hooded Cardigan,Sabina-Hooded-Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,configurable,"alt_image=/V/S/VSW06-RN_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Long Sleeve|Hooded|Open Front,has_video=Yes,video_file=,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,108,,,,Taxable Goods,/6/3/634753900_640.jpg,Video,/V/S/VSW06-RN_main.jpg,Main,/V/S/VSW06-RN_main.jpg,Main,"/V/S/VSW06-RN_main.jpg,/V/S/VSW06-RN_back.jpg","Main,Back",,"sku=VSW06-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW06-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW06-PE-S,fashion_color=Peach,fashion_size=S|sku=VSW06-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW06-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW06-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW06-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSW06-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW06-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW06-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW06-PE-M,fashion_color=Peach,fashion_size=M|sku=VSW06-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW06-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW06-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW06-PE-L,fashion_color=Peach,fashion_size=L|sku=VSW06-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW05,"Default Category/Tops/Sweaters,Default Category/Shop The Look/Perfectly Beachy",Hanna Sweater,Hanna-Sweater,"<p>The Hanna Sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. This sheer cotton sweater is fabulous over a tank top and feels perfectly beachy. </p><p>Features:</p><ul><li>Crewneck</li><li>3/4 sleeve</li><li>Hits just below the waist</li><li>Great for layering</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW05-KH_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=3/4 Sleeve|Crew,has_video=Yes,video_file=,fashion_material=Organic Cotton,in_store_available=Online Exclusive,look_book_headline=COMFORT CAN LOOK THIS GOOD,look_book_subtitle=This sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. The sheer cotton material is fabulous over a tank top.,look_book_image=/V/S/VSW05_look.jpg",,base,,1,"Catalog, Search",,1,Tops,98,,,,Taxable Goods,/V/S/VSW05-KH_main.jpg,Main,/V/S/VSW05-KH_main.jpg,Main,/V/S/VSW05-KH_main.jpg,Main,"/V/S/VSW05-KH_main.jpg,/V/S/VSW05-KH_back.jpg,/V/S/VSW05_look.jpg","Main,Back,Shop The Look",/V/S/VSW05_look.jpg,"sku=VSW05-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW05-LY-S,fashion_color=Lily,fashion_size=S|sku=VSW05-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW05-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW05-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW05-LY-XS,fashion_color=Lily,fashion_size=XS|sku=VSW05-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW05-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW05-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW05-LY-M,fashion_color=Lily,fashion_size=M|sku=VSW05-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW05-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW05-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW05-LY-L,fashion_color=Lily,fashion_size=L|sku=VSW05-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW05-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW04,Default Category/Tops/Sweaters,Rosalina Cardigan,Rosalina-Cardigan,"<p>The Rosalina Cardigan is the definition of easy going. This lightweight cotton sweater has a fun little swing and just enough extra material to wrap it around you a little tighter when the temperature requires. </p><p>Features:</p><ul><li>Open front </li><li>Long sleeve</li><li>Hits below the hip</li><li>Great with a belt</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW04-PE_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Long Sleeve|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,98,,,,Taxable Goods,/6/3/634753943_640.jpg,Video,/V/S/VSW04-PE_main.jpg,Main,/V/S/VSW04-PE_main.jpg,Main,"/V/S/VSW04-PE_main.jpg,/V/S/VSW04-PE_back.jpg","Main,Back",,"sku=VSW04-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW04-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW04-PE-S,fashion_color=Peach,fashion_size=S|sku=VSW04-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW04-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW04-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW04-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSW04-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW04-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW04-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW04-PE-M,fashion_color=Peach,fashion_size=M|sku=VSW04-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW04-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW04-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW04-PE-L,fashion_color=Peach,fashion_size=L|sku=VSW04-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW03,Default Category/Tops/Sweaters,Phoebe Cardigan,Phoebe-Cardigan,"<p>The Phoebe Cardigan is a great addition to any tank dress. Perfect to have for those warm days that turn into chilly nights. Keeps arms warm without hiding what you're wearing underneath.</p><p>Features:</p><ul><li>Open front </li><li>Short sleeve</li><li>Hits mid-thigh</li><li>Great with a belt</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW03-KH_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=3/4 Sleeve|Open Front,has_video=No,fashion_material=Acrylic|Nylon,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Tops,88,,,,Taxable Goods,/6/3/634753883_640.jpg,Video,/V/S/VSW03-KH_main.jpg,Main,/V/S/VSW03-KH_main.jpg,Main,"/V/S/VSW03-KH_main.jpg,/V/S/VSW03-KH_back.jpg","Main,Back",,"sku=VSW03-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW03-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW03-MT-S,fashion_color=Mint,fashion_size=S|sku=VSW03-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW03-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW03-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW03-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSW03-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW03-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW03-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW03-MT-M,fashion_color=Mint,fashion_size=M|sku=VSW03-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW03-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW03-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW03-MT-L,fashion_color=Mint,fashion_size=L|sku=VSW03-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSW02,Default Category/Tops/Sweaters,Juno Sweater,Juno-Sweater,"<p>The Juno Sweater is a good time waiting to happen. This fun &amp; functional two-layer cotton sweater combines subtlety with a hint of bold personality. Pair with shorts or jeans and get outside.</p><p>Features:</p><ul><li>Two layer open weave</li><li>Long sleeve</li><li>Sits on the hip</li><li>Fitted </li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSW02-PE_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=3/4 Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Tops,68,,,,Taxable Goods,/6/3/634754109_640.jpg,Video,/V/S/VSW02-PE_main.jpg,Main,/V/S/VSW02-PE_main.jpg,Main,"/V/S/VSW02-PE_main.jpg,/V/S/VSW02-PE_alt.jpg,/V/S/VSW02-PE_back.jpg","Main,Alt,Back",,"sku=VSW02-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW02-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW02-PE-S,fashion_color=Peach,fashion_size=S|sku=VSW02-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW02-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW02-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW02-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSW02-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW02-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW02-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW02-PE-M,fashion_color=Peach,fashion_size=M|sku=VSW02-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW02-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW02-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW02-PE-L,fashion_color=Peach,fashion_size=L|sku=VSW02-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
